title,description,category,price_type,price,age_range,address,latitude,longitude,image_url,image_source,date,time,phone,website,has_deal,deal_description,deal_expiry,tags,metro_area,schema_version
Cedar Lake Point Beach,"Route to parks; tags beach, swimming, lake, free, outdoor, kids, family, minneapolis, twin-cities.",parks,Free,,All ages,"Minneapolis, MN",44.96040,-93.32271,https://images.pexels.com/photos/9828152/pexels-photo-9828152.jpeg,curated_category,,,,,False,,,"beach,swimming,lake,free,outdoor,kids,family,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Lake Phalen Beach,"Route to parks; tags beach, swimming, lake, free, outdoor, kids, family, st-paul, east-metro, twin-cities.",parks,Free,,All ages,"St, MN",44.98303,-93.05388,https://images.pexels.com/photos/9828152/pexels-photo-9828152.jpeg,curated_category,,,,,False,,,"beach,swimming,lake,free,outdoor,kids,family,st-paul,east-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bush Lake Beach,"Route to parks; tags beach, swimming, lake, free, outdoor, kids, family, bloomington, south-metro, twin-cities.",parks,Free,,All ages,"Bloomington, MN",44.83745,-93.37986,https://images.pexels.com/photos/12799741/pexels-photo-12799741.jpeg,curated_category,,,,,False,,,"beach,swimming,lake,free,outdoor,kids,family,bloomington,south-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cleary Lake Regional Park Beach,"Route to parks; tags beach, swimming, lake, regional-park, outdoor, kids, family, prior-lake, south-metro, twin-cities.",parks,Free,,All ages,"Prior Lake, MN",44.68819,-93.39173,https://images.pexels.com/photos/12799741/pexels-photo-12799741.jpeg,curated_category,,,,,False,,,"beach,swimming,lake,regional-park,outdoor,kids,family,prior-lake,south-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Square Lake Park Beach,Croix. Washington County park with a clear-water beach (vehicle fee).,parks,Free,,All ages,"Stillwater/Marine on St, MN",45.15666,-92.80545,https://images.pexels.com/photos/12799741/pexels-photo-12799741.jpeg,curated_category,,,,,False,,,"beach,swimming,lake,regional-park,outdoor,kids,family,stillwater,east-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Grand Prairie Park,"Large newer city park with a big playground and an adjacent splash pad (open ~10am–dusk, Memorial Day–Labor Day, weather permitting), a shaded pavilion, clean restrooms, pickleball courts, and ball fields.",parks,Free,,All ages,"7700 185th St W, Lakeville, MN 55044",44.681182,-93.252017,https://images.pexels.com/photos/35859043/pexels-photo-35859043.jpeg,curated_category,,,,https://www.lakevillemn.gov/1362/Grand-Prairie-Park,False,,,"playground,splash-pad,pickleball,sports-fields,picnic,lakeville,south-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Terrace Oaks East,"Burnsville's first official nature-play area (~½ acre): painted animal tracks to follow, loose tree cookies and sticks for building, logs and rocks for climbing/jumping, and log trails through the woods.",parks,Free,,All ages,"12650 Parc Dr, Burnsville, MN — confirm ZIP each run",44.772378,-93.234999,https://images.pexels.com/photos/31573146/pexels-photo-31573146.jpeg,curated_category,,,,https://burnsvillemn.gov/facilities/facility/details/Terrace-Oaks-East-47,False,,,"nature-play,playground,nature,trails,burnsville,south-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Madison's Place Playground,"One of the Twin Cities' premier all-inclusive, fully accessible playgrounds — a large barrier-free play structure with ramps and sensory play, plus a summer splash pad.",parks,Free,,All ages,"4125 Radio Dr, 55125; on the M Health Fairview Sports Center campus, Woodbury, MN",44.9199,-92.93394,https://images.pexels.com/photos/31469754/pexels-photo-31469754.jpeg,curated_category,,,,https://www.woodburymn.gov/482/Madisons-Place-Playground,False,,,"playground,destination-playground,accessible,inclusive,splash-pad,woodbury,east-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Aquatore Park,Blaine neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Blaine, MN",45.13662,-93.23807,https://images.pexels.com/photos/11986168/pexels-photo-11986168.jpeg,curated_category,,,,https://www.blainemn.gov/facilities/facility/details/aquatore-park-29,False,,,"playground,neighborhood-park,blaine,north-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Big Willow Park,Minnetonka neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Minnetonka, MN",44.94454,-93.42801,https://images.pexels.com/photos/34164757/pexels-photo-34164757.jpeg,curated_category,,,,https://www.minnetonkamn.gov/,False,,,"playground,neighborhood-park,minnetonka,west-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bunker Beach Water Park,"Family-friendly park in the Twin Cities metro area. Bunker Beach Water Park offers water park, swimming and more.",parks,Paid,Paid,all-ages,"101 Bunker Lake Blvd, Blaine, MN 55434",45.21032,-93.28345,https://images.squarespace-cdn.com/content/v1/672a6f288928c942166fe515/9c8b1c97-b48a-4f5e-ac3a-0a88c7ca24b9/AdventurePool25-7.jpg?format=1500w,curated,,,,https://www.bunkerbeach.com/,False,,,"water park,swimming","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cascade Bay Water Park,"Family-friendly park in the Twin Cities metro area. Cascade Bay Water Park offers water park, swimming, splash pad and more.",parks,Paid,Paid,all-ages,"1580 Civic Center Dr, Eagan, MN 55122",44.81703,-93.16397,https://images.pexels.com/photos/9828152/pexels-photo-9828152.jpeg,curated_category,,,,https://cityofeagan.com/cb-plan-your-visit,False,,,"water park,swimming,splash pad","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Central Park,Hopkins neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Hopkins, MN",44.92278,-93.41703,https://images.pexels.com/photos/35859043/pexels-photo-35859043.jpeg,curated_category,,,,https://www.maplegrovemn.gov/505/Central-Park,False,,,"playground,neighborhood-park,hopkins,west-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Heritage Park,Plymouth neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Plymouth, MN",45.01516,-93.44596,https://images.pexels.com/photos/28279146/pexels-photo-28279146.jpeg,curated_category,,,,https://www.ighmn.gov/442/Heritage-Village-Park-and-Off-Leash-Dog-,False,,,"playground,neighborhood-park,plymouth,west-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mattocks Park,"Neighborhood park in St. Paul's Macalester-Groveland area with a playground and tot-lot, two tennis courts, a half-court basketball court, and outdoor pickleball courts, plus open fields for softball, soccer, football, and ultimate frisbee. Picnic areas, benches, and drinking fountains; open sunrise-11pm.",parks,Free,Free,all-ages,"441 Macalester St, St. Paul, MN 55105",44.9250,-93.1710,https://images.pexels.com/photos/33094391/pexels-photo-33094391.jpeg,curated_category,,,,https://www.stpaul.gov/facilities/mattocks-park,False,,,"playground,tot-lot,tennis,pickleball,basketball,sports-fields,picnic","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Richardson Nature Center,"Family-friendly park in the Twin Cities metro area. Richardson Nature Center offers nature center, trails, picnic and more.",parks,Free,Free,all-ages,"8737 E Bush Lake Rd, Bloomington, MN 55438",44.8577,-93.3713,https://www.threeriversparks.org/sites/default/files/2024-06/RichardsonNatureCenter_Pond_2405.jpg,curated,,,,https://www.threeriversparks.org/location/richardson-nature-center,False,,,"nature center,trails,picnic","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Round Lake Park Splash Pad,"Pirate-themed splash pad with bubblers, spray arches, dripping palm trees, and rubber surface area. Part of larger park with swimming beach, fishing pier, bike trail, and playground.",parks,Free,,All ages,"16691 Valley View Road, Eden Prairie, MN 55346",44.87001,-93.489518,https://images.pexels.com/photos/8082959/pexels-photo-8082959.jpeg,curated_category,,9 AM-8 PM,,https://www.edenprairiemn.gov/amenities/parks-trails-recreation/recreational-amenities/splash-pads,False,,,"splash pad,free,beach,pirate themed","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sand Creek Park,Coon Rapids neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Coon Rapids, MN",45.17801,-93.29274,https://images.pexels.com/photos/28279146/pexels-photo-28279146.jpeg,curated_category,,,,https://www.coonrapidsmn.gov/Facilities/Facility/Details/Sand-Creek-Park-41,False,,,"playground,neighborhood-park,coon-rapids,north-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Teddy Bear Park,Stillwater neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Stillwater, MN",45.05381,-92.80594,https://images.pexels.com/photos/34855103/pexels-photo-34855103.jpeg,curated_category,,,,https://www.stillwatermn.gov/,False,,,"playground,neighborhood-park,stillwater,east-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Woodridge Park,Cottage Grove neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Cottage Grove, MN",44.82093,-92.91865,https://images.pexels.com/photos/34703816/pexels-photo-34703816.jpeg,curated_category,,,,https://www.cottagegrovemn.gov/419/Inclusive-Playground,False,,,"playground,neighborhood-park,cottage-grove,east-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Woodhaven Park (Destination All-Play),"Eagan's inclusive Destination All-Play playground built for all abilities: rubberized accessible trails, bankshot basketball, swings and slides of every size, plus picnic space and open field.",parks,Varies,,,"1950 Gold Trail, 55122, Eagan, MN",44.815153,-93.201313,https://images.pexels.com/photos/27998524/pexels-photo-27998524.jpeg,curated_category,,,,https://cityofeagan.com/destination-all-play,False,,,"playground,destination-playground,accessible,inclusive,eagan,south-metro,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Woodhaven Park,Eagan neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Eagan, MN",44.81383,-93.20403,https://images.pexels.com/photos/19336565/pexels-photo-19336565.jpeg,curated_category,,,,https://cityofeagan.com/destination-all-play,False,,,"playground,neighborhood-park,eagan,south-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Central Park of Maple Grove,Maple Grove neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Maple Grove, MN",45.10243,-93.43188,https://images.pexels.com/photos/35859043/pexels-photo-35859043.jpeg,curated_category,,,,,False,,,"playground,neighborhood-park,maple-grove,west-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Central Park Roseville,"Family-friendly park in the Twin Cities metro area. Central Park Roseville offers playground, splash pad, picnic and more.",parks,Free,Free,all-ages,"2520 Dale St N, Roseville, MN 55113",45.018,-93.1562,https://images.pexels.com/photos/31573146/pexels-photo-31573146.jpeg,curated_category,,,,https://www.cityofroseville.com/198/Central-Park---Dale-East,False,,,"playground,splash pad,picnic,concert","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Eagan Central Park & Splash Pad,"Family-friendly park in the Twin Cities metro area. Eagan Central Park & Splash Pad offers playground, splash pad, picnic and more.",parks,Free,Free,all-ages,"1501 Central Pkwy, Eagan, MN 55121",44.8147,-93.1753,https://images.pexels.com/photos/8535646/pexels-photo-8535646.jpeg,curated_category,,,,https://cityofeagan.com/splash-pad,False,,,"playground,splash pad,picnic,accessible","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Minnesota Zoo Wanderlight Trail,"Outdoor nighttime experience with music and colorful lighting at Minnesota Zoo. Open Wednesdays–Sundays June 3–August 2, 2026.",parks,Paid,$15–20/person,All ages,"13000 Zoo Blvd, 55124, Apple Valley, MN",44.768481,-93.193722,https://www.exploreminnesota.com/sites/default/files/styles/full_width_image/public/2021-05/mn-zoo-tiger.jpg.webp?itok=cprkRiDL,curated,,Evening,,https://mnzoo.org/wanderlight-2026/,True,Free for qualifying low-income visitors via the Free to Explore program; free for children 2 and under; reciprocal discounts for members of partner zoos; military discounts in July and November,,"family,all-ages,zoo,paid,seasonal,august,outstate/day-trip,twins-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bryant Lake Regional Park,"Family-friendly park in the Twin Cities metro area. Bryant Lake Regional Park offers playground, beach, trails and more.",parks,Free,Free,all-ages,"6800 Rowland Rd, Eden Prairie, MN 55344",44.8789,-93.3994,https://www.threeriversparks.org/sites/default/files/2019-10/Bryant%20-%20Hiking%20-%20Fal.jpg,curated,,,,https://www.threeriversparks.org/location/bryant-lake-regional-park,False,,,"playground,beach,trails,camping","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Elm Creek Park Reserve,"Largest park in Three Rivers system; swimming pond, splash pad, disc golf, mountain biking",parks,Paid,$7 daily vehicle permit,all ages,"Maple Grove, MN",45.098498,-93.441922,https://images.pexels.com/photos/25649992/pexels-photo-25649992.jpeg,curated_category,,,763-694-7894,https://www.threeriversparks.org,False,,,outdoor,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Fish Lake Regional Park,"Family-friendly park in the Twin Cities metro area. Fish Lake Regional Park offers playground, beach, trails and more.",parks,Free,Free,all-ages,"14900 Bass Lake Rd, Maple Grove, MN 55311",45.0758,-93.4686,https://www.threeriversparks.org/sites/default/files/2019-10/Fish%20Lake%20-%20Pave%20Trail%20and%20Lake%20-%20Fall.jpg,curated,,,,https://www.threeriversparks.org/location/fish-lake-regional-park,False,,,"playground,beach,trails,fishing","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Highland Park,"Family-friendly park in the Twin Cities metro area. Highland Park offers playground, swimming, picnic and more.",parks,Free,Free,all-ages,"1840 Edgcumbe Rd, St. Paul, MN 55116",44.9184,-93.1699,https://www.stpaul.gov/sites/default/files/styles/banner__2500_/public/2022-12/Highland%20Park%20Aquatic%20Center.jpg.webp?itok=09nwbKaB,curated,,,,https://www.stpaul.gov/facilities/highland-park,False,,,"playground,swimming,picnic","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Lake Elmo Park Reserve,Swimming beach; archery; camping; extensive trail system; dog park,parks,Paid,$7 daily vehicle permit,all ages,"Lake Elmo, MN",44.9833,-92.8833,https://images.pexels.com/photos/27086692/pexels-photo-27086692.jpeg,curated_category,,,651-430-8370,https://www.co.washington.mn.us,False,,,"outdoor,dog-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Lake Harriet,Bandshell with free summer concerts; rose garden; walking/biking path; paddleboat rentals,parks,Free,Free,all ages,"4135 W Lake Harriet Pkwy, Minneapolis, MN 55410",44.9219,-93.3067,https://www.minneapolisparks.org/wp-content/uploads/2018/11/lake_harriet_sailboats.jpg,curated,,,,https://www.minneapolisparks.org,False,,,"beach,concert,dog-friendly,outdoor,picnic,playground,trails","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Lake Rebecca Park Reserve,"Family-friendly park in the Twin Cities metro area. Lake Rebecca Park Reserve offers playground, beach, trails and more.",parks,Free,Free,all-ages,"9831 County Rd 50, Rockford, MN 55373",45.108,-93.72,https://www.threeriversparks.org/sites/default/files/2017-02/PTF_Parks_LakeRebecca_Billboard_02.jpg,curated,,,,https://www.threeriversparks.org/location/lake-rebecca-park-reserve,False,,,"playground,beach,trails,camping","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bde Maka Ska (Lake Calhoun),"Largest lake in Minneapolis; swimming beaches, boat/paddleboard rentals, 3.1-mile walking path",parks,Free,Free,all ages,"Minneapolis, MN",44.9489,-93.3061,https://www.minneapolisparks.org/wp-content/uploads/2018/12/Lake-Calhoun_spring_sailing.jpg,curated,,,,https://www.minneapolisparks.org,False,,,outdoor,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Highland Park (Mankato),"Playground with high climbing structures, diverse play equipment and a short exercise trail.",parks,Free,Free,"kids,tweens,family","Mankato, MN",44.1636,-93.9994,https://images.pexels.com/photos/12586010/pexels-photo-12586010.jpeg,curated_category,,,,https://www.mankatomn.gov/Home/Components/FacilityDirectory/FacilityDirectory/38/513,False,,,"playground,climbing,mankato","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Lake Park (Winona),"5+ mile paved loop trail around both segments of Lake Winona; flat, family-friendly terrain for biking, skating, running and walking.",parks,Free,Free,"all-ages,family","Lake Park, Winona, MN",44.0499,-91.6393,https://images.pexels.com/photos/35594817/pexels-photo-35594817.jpeg,curated_category,,,,https://www.winonamn.gov/780/Outdoor-Recreation,False,,,"trails,biking,walking,winona","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Ridge Park,Woodbury neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Woodbury, MN",44.89779,-92.93576,https://images.pexels.com/photos/12586010/pexels-photo-12586010.jpeg,curated_category,,,,,False,,,"playground,neighborhood-park,woodbury,east-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Silverwood Park,Art-integrated park with sculptures; lake; art classes; walking trails,parks,Free,Free,all ages,"St. Anthony, MN",45.0333,-93.2167,https://www.threeriversparks.org/sites/default/files/2017-03/silverwood-park-feature.jpg,curated,,,763-571-8087,https://www.threeriversparks.org,False,,,outdoor,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Willow Park,Eden Prairie neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Eden Prairie, MN",44.86901,-93.44594,https://images.pexels.com/photos/33094391/pexels-photo-33094391.jpeg,curated_category,,,,,False,,,"playground,neighborhood-park,eden-prairie,west-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Wood Park,Burnsville neighborhood park with a playground. Open green space with play equipment and room to run; free and open to the public.,parks,Free,Free,all-ages,"Burnsville, MN",44.74312,-93.26422,https://images.pexels.com/photos/19336565/pexels-photo-19336565.jpeg,curated_category,,,,,False,,,"playground,neighborhood-park,burnsville,south-metro,twin-cities,free,outdoor","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
